souid,lat_dec,lon_dec,time,value
6085,58.793813,5.686284,2017-06-07T1210,0
6088,59.847422,10.494654,2017-06-07T1210,0.1
6093,61.242288,7.719251,2017-06-07T1210,0
6107,60.368774,5.369189,2017-06-07T1210,0
6111,60.4221,10.5043,2017-06-07T1210,0.3
6116,59.992634,10.91127,2017-06-07T1210,0
6117,59.206053,10.811679,2017-06-07T1210,0.1
6126,58.423002,8.729251,2017-06-07T1210,0.1
6127,59.377302,10.464359,2017-06-07T1210,0.2
6129,61.478694,6.060141,2017-06-07T1210,0
6139,58.501658,5.801147,2017-06-07T1210,0
6143,60.07344,10.995373,2017-06-07T1210,0.1
6149,67.038777,14.02548,2017-06-07T1210,0
6153,59.938684,10.830406,2017-06-07T1210,0.1
6155,58.311182,6.677213,2017-06-07T1210,0
6158,60.468999,7.077007,2017-06-07T1210,0
6160,58.896996,5.716103,2017-06-07T1210,0
6164,69.083298,17.1833,2017-06-07T1210,0
6168,59.930978,10.490512,2017-06-07T1210,0.1
6169,60.29896,5.302805,2017-06-07T1210,0
6170,59.816783,5.341943,2017-06-07T1210,0.2
6172,59.822077,10.323093,2017-06-07T1210,0.1
6176,59.896169,10.5066,2017-06-07T1210,0.1
6181,58.964145,5.709517,2017-06-07T1210,0
6184,60.002315,5.144178,2017-06-07T1210,0.2
6201,58.823232,5.751142,2017-06-07T1210,0
6202,59.998525,5.491708,2017-06-07T1210,0.3
6208,59.822288,10.323691,2017-06-07T1210,0
6218,60.467674,5.224533,2017-06-07T1210,0
6226,58.737394,5.735726,2017-06-07T1210,0
6228,62.851217,8.52136,2017-06-07T1210,0
6231,59.579759,11.144823,2017-06-07T1210,0.3
6232,66.773481,15.630992,2017-06-07T1210,0
6236,59.122724,5.747947,2017-06-07T1210,0.1
6240,63.4018,10.354215,2017-06-07T1210,0
6244,59.183702,9.601992,2017-06-07T1210,0.51
6248,68.652296,15.458798,2017-06-07T1210,0
6252,59.000806,5.609752,2017-06-07T1210,0
6255,61.180026,8.113747,2017-06-07T1210,0
6256,61.871502,8.307809,2017-06-07T1210,0
6258,59.50268,5.579244,2017-06-07T1210,0.1
6262,59.448614,10.682208,2017-06-07T1210,0.2
6264,58.947592,5.57525,2017-06-07T1210,0
6265,59.046779,9.764201,2017-06-07T1210,0.4
6273,58.946526,5.705308,2017-06-07T1210,0
6275,58.992822,5.760866,2017-06-07T1210,0
6282,60.282632,5.269723,2017-06-07T1210,0
6285,59.954909,10.489655,2017-06-07T1210,0.1
6287,67.100943,15.398548,2017-06-07T1210,0
6288,61.458519,5.823729,2017-06-07T1210,0
6294,59.129195,10.247863,2017-06-07T1210,0.1
6300,60.084926,10.099622,2017-06-07T1210,1.31
6313,59.440055,10.436621,2017-06-07T1210,0.3
6314,58.416946,8.065509,2017-06-07T1210,0.2
6324,63.658752,11.138674,2017-06-07T1210,0
6326,59.645435,11.254222,2017-06-07T1210,0.2
6329,58.187803,8.036399,2017-06-07T1210,0.1
6340,60.086711,11.473856,2017-06-07T1210,0.1
6346,60.648836,10.857783,2017-06-07T1210,0.3
6348,62.559996,6.048195,2017-06-07T1210,0
6364,60.441081,5.171274,2017-06-07T1210,0
6366,63.4305,10.3951,2017-06-07T1210,0
6368,59.985127,11.031798,2017-06-07T1210,0
6369,59.602223,11.002284,2017-06-07T1210,0.1
6381,60.320077,5.269889,2017-06-07T1210,0
6384,59.609664,9.787034,2017-06-07T1210,0.91
6392,62.096142,6.163524,2017-06-07T1210,0
6393,62.556391,7.704835,2017-06-07T1210,0
6396,62.436953,6.26117,2017-06-07T1210,0
6398,60.08992,6.111773,2017-06-07T1210,0
6405,58.369032,8.644293,2017-06-07T1210,0
6408,59.89816,10.832547,2017-06-07T1210,0
6411,60.434591,5.466375,2017-06-07T1210,0
6413,58.33345,6.223297,2017-06-07T1210,0
6417,67.279152,14.40727,2017-06-07T1210,0
6419,63.417575,10.370155,2017-06-07T1210,0
6427,59.021763,6.056433,2017-06-07T1210,0
6428,63.533257,10.790655,2017-06-07T1210,0
6442,58.903582,5.727067,2017-06-07T1210,0
6444,63.499505,11.147219,2017-06-07T1210,0.1
6450,59.998454,10.280499,2017-06-07T1210,0
6452,59.2134,11.013916,2017-06-07T1210,0
6453,63.059505,7.510643,2017-06-07T1210,0
6457,66.015468,12.954032,2017-06-07T1210,0
6460,58.829011,5.818785,2017-06-07T1210,0
6473,62.740128,7.143488,2017-06-07T1210,0
6478,58.963353,5.744523,2017-06-07T1210,0
6479,59.940443,5.48346,2017-06-07T1210,0.2
6480,58.913253,5.675939,2017-06-07T1210,0
6487,63.422825,10.488198,2017-06-07T1210,0
6489,59.63829,5.390572,2017-06-07T1210,0.1
6496,61.909615,5.991522,2017-06-07T1210,0
6497,67.155107,13.976434,2017-06-07T1210,0
6498,63.119801,7.726042,2017-06-07T1210,0
6501,58.835825,5.774391,2017-06-07T1210,0
6505,60.305233,5.321435,2017-06-07T1210,0
6506,59.478773,5.740007,2017-06-07T1210,0.1
6508,59.040686,5.752049,2017-06-07T1210,0.2
6509,59.907235,10.855427,2017-06-07T1210,0
6513,59.869946,8.710286,2017-06-07T1210,0.4
6516,62.409647,6.555237,2017-06-07T1210,0
6519,62.412421,6.318054,2017-06-07T1210,0
6523,58.345632,7.979196,2017-06-07T1210,0.1
6527,58.880724,5.659106,2017-06-07T1210,0
6530,62.46388,6.848716,2017-06-07T1210,0
6543,59.909987,10.575447,2017-06-07T1210,0.2
6545,59.90223,10.537776,2017-06-07T1210,0.2
6550,58.839013,5.77062,2017-06-07T1210,0
6551,59.747827,10.147523,2017-06-07T1210,0.2
6553,63.569386,10.673445,2017-06-07T1210,0
6554,58.622471,9.060828,2017-06-07T1210,0
6557,59.463192,10.964541,2017-06-07T1210,0.3
6558,59.841987,9.582858,2017-06-07T1210,0.61
6562,59.656041,9.643811,2017-06-07T1210,0
6563,62.203842,6.133634,2017-06-07T1210,0
6566,60.388163,5.222503,2017-06-07T1210,0
6567,59.814531,10.465939,2017-06-07T1210,0.1
6569,59.788031,10.475846,2017-06-07T1210,0
6571,60.925373,11.780553,2017-06-07T1210,0
6575,60.682084,4.940632,2017-06-07T1210,0
6578,59.263788,10.423225,2017-06-07T1210,0.4
6584,65.906998,13.173903,2017-06-07T1210,0
6586,59.084643,5.973075,2017-06-07T1210,0
6592,62.472617,6.327942,2017-06-07T1210,0
6593,59.455462,9.029887,2017-06-07T1210,0.2
6598,59.901468,10.752881,2017-06-07T1210,0.2
6610,67.277487,14.398739,2017-06-07T1210,0
6615,60.76853,10.691386,2017-06-07T1210,0.2
6618,58.9694,5.723295,2017-06-07T1210,0
6629,59.487154,8.632247,2017-06-07T1210,0.51
6637,65.869729,13.197329,2017-06-07T1210,0
6638,58.136323,8.173653,2017-06-07T1210,0
6639,59.74396,10.769447,2017-06-07T1210,0.2
6640,58.976044,5.748357,2017-06-07T1210,0.1
6650,59.928568,10.760683,2017-06-07T1210,0.61
6651,58.928765,5.840018,2017-06-07T1210,0
6655,59.372235,5.246758,2017-06-07T1210,0
6658,62.277906,5.878429,2017-06-07T1210,0
6659,60.346889,6.167627,2017-06-07T1210,0
6661,61.060577,5.654566,2017-06-07T1210,0
6674,58.527236,5.793017,2017-06-07T1210,0
6679,58.921583,5.850718,2017-06-07T1210,0
6683,60.304835,6.291727,2017-06-07T1210,0
6692,58.299943,6.639031,2017-06-07T1210,0.1
6695,59.776336,10.291315,2017-06-07T1210,0.2
6697,60.481108,5.736877,2017-06-07T1210,0
6702,59.868466,10.792754,2017-06-07T1210,0
6703,59.977049,11.262531,2017-06-07T1210,0
6704,60.38646,5.800262,2017-06-07T1210,0
6705,67.661335,12.690629,2017-06-07T1210,0
6706,58.606265,8.965731,2017-06-07T1210,0
6707,58.112449,7.966476,2017-06-07T1210,0
6709,59.285801,10.4181,2017-06-07T1210,0.4
6711,61.095375,10.50005,2017-06-07T1210,0
6712,58.9701,5.7333,2017-06-07T1210,0
6718,60.005809,11.337005,2017-06-07T1210,0.1
6724,59.194352,9.54519,2017-06-07T1210,0
6727,58.156525,8.01303,2017-06-07T1210,0.1
6730,67.23505,14.599241,2017-06-07T1210,0
6731,60.092206,10.288567,2017-06-07T1210,0.2
6732,58.843461,5.766503,2017-06-07T1210,0
6733,58.85543,5.72269,2017-06-07T1210,0
6742,59.161655,8.628491,2017-06-07T1210,0
6744,59.228231,10.897983,2017-06-07T1210,0
6747,58.334063,8.573774,2017-06-07T1210,0
6749,60.921722,8.430975,2017-06-07T1210,0.4
6755,60.403546,5.479085,2017-06-07T1210,0
6763,59.73392,10.130338,2017-06-07T1210,0
6769,61.102118,7.490159,2017-06-07T1210,0
6772,61.318138,5.800563,2017-06-07T1210,0
6777,63.34541,9.971677,2017-06-07T1210,0
6780,60.204075,5.623247,2017-06-07T1210,0
6782,62.808674,8.725791,2017-06-07T1210,0
6783,59.484627,7.420193,2017-06-07T1210,0.61
6785,62.891259,7.682279,2017-06-07T1210,0
6788,66.334075,14.155245,2017-06-07T1210,0
6789,61.18734,6.85177,2017-06-07T1210,0
6793,59.521195,10.687748,2017-06-07T1210,0.3
6796,59.018367,6.042691,2017-06-07T1210,0
6800,59.939738,10.733041,2017-06-07T1210,0
6803,60.174542,5.456721,2017-06-07T1210,0
6807,59.890812,5.291131,2017-06-07T1210,0.2
6813,59.732556,10.912634,2017-06-07T1210,0.1
6816,59.82823,10.260276,2017-06-07T1210,0.1
6822,63.308711,10.437713,2017-06-07T1210,0
6830,59.921897,10.548906,2017-06-07T1210,0.2
6835,69.182832,19.050055,2017-06-07T1210,0
6839,60.521053,5.315037,2017-06-07T1210,0
6840,60.416352,5.205845,2017-06-07T1210,0
6843,59.794463,5.145055,2017-06-07T1210,0.1
6857,58.740107,6.79115,2017-06-07T1210,0.4
6863,60.026565,9.168743,2017-06-07T1210,1.01
6870,60.33513,11.298946,2017-06-07T1210,0.2
6880,59.907418,10.572871,2017-06-07T1210,0.1
6881,69.952246,23.218366,2017-06-07T1210,0
6884,60.035532,5.20506,2017-06-07T1210,0.1
6885,60.175836,10.326651,2017-06-07T1210,0.61
6886,62.472301,6.1549,2017-06-07T1210,0
6893,59.994971,11.023269,2017-06-07T1210,0.1
6896,60.242865,11.187247,2017-06-07T1210,0.1
6899,59.382582,10.403954,2017-06-07T1210,0.3
6900,60.357729,5.363861,2017-06-07T1210,0
6903,58.833827,5.724403,2017-06-07T1210,0
6905,59.275516,6.010127,2017-06-07T1210,0
6918,60.314563,5.336575,2017-06-07T1210,0
6927,59.725164,10.207441,2017-06-07T1210,0.2
6932,60.476102,5.469157,2017-06-07T1210,0
6933,60.373572,5.34285,2017-06-07T1210,0
6935,63.590685,10.962088,2017-06-07T1210,0
6939,59.304465,5.515939,2017-06-07T1210,0.1
6940,62.562889,7.158987,2017-06-07T1210,0
6945,68.677185,17.12583,2017-06-07T1210,0
6946,60.655769,6.441972,2017-06-07T1210,0
6949,60.295486,5.046953,2017-06-07T1210,0
6951,60.479215,5.691826,2017-06-07T1210,0
6953,59.053299,10.0352,2017-06-07T1210,1.21
6963,62.340067,6.040389,2017-06-07T1210,0
6967,59.18877,11.20988,2017-06-07T1210,0.1
6968,59.94418,10.774604,2017-06-07T1210,0
6970,58.739718,5.936472,2017-06-07T1210,0
6977,63.057013,8.240883,2017-06-07T1210,0
6984,58.189165,8.035432,2017-06-07T1210,0.2
6985,59.493402,9.970088,2017-06-07T1210,0.3
6986,59.734396,10.312359,2017-06-07T1210,0.1
6992,62.531815,7.694591,2017-06-07T1210,0
6993,59.923809,10.671768,2017-06-07T1210,0.2
6995,62.712447,7.42267,2017-06-07T1210,0
7001,63.451086,10.462124,2017-06-07T1210,0
7002,59.93259,5.866054,2017-06-07T1210,0
7012,63.429085,10.552209,2017-06-07T1210,0
7014,59.991908,10.627821,2017-06-07T1210,0.4
7015,60.253691,5.438046,2017-06-07T1210,0.1
7021,58.76773,5.872511,2017-06-07T1210,0
7022,59.619635,9.680976,2017-06-07T1210,0.61
7023,58.826713,5.713643,2017-06-07T1210,0
7026,60.484182,5.750831,2017-06-07T1210,0
7030,59.962559,10.782464,2017-06-07T1210,0.1
7032,60.818626,11.348752,2017-06-07T1210,0
7033,60.347607,5.371204,2017-06-07T1210,0
7037,59.510993,10.284627,2017-06-07T1210,0.3
7040,61.138176,10.45211,2017-06-07T1210,0
7044,63.29458,10.281353,2017-06-07T1210,0
7052,60.15231,10.372989,2017-06-07T1210,0.81
7061,59.90203,10.536406,2017-06-07T1210,0.1
7067,59.016181,5.597262,2017-06-07T1210,0
7077,60.466876,5.332308,2017-06-07T1210,0
7079,60.335707,5.251637,2017-06-07T1210,0
7083,60.550355,5.735454,2017-06-07T1210,0
7088,63.446934,10.954002,2017-06-07T1210,0
7094,59.943202,11.009919,2017-06-07T1210,0.1
7101,59.949994,11.022324,2017-06-07T1210,0
7102,58.293597,7.034897,2017-06-07T1210,0
7103,62.466702,6.15,2017-06-07T1210,0
7105,59.800943,5.494634,2017-06-07T1210,0.1
7109,59.004217,9.741075,2017-06-07T1210,0.1
7116,59.215336,10.134408,2017-06-07T1210,0.4
7120,59.760907,5.46897,2017-06-07T1210,0.1
7123,68.545174,16.765126,2017-06-07T1210,0
7126,58.924936,5.849395,2017-06-07T1210,0
7129,59.394379,5.301936,2017-06-07T1210,0
7130,60.15219,5.398496,2017-06-07T1210,0
7132,59.808598,10.443828,2017-06-07T1210,0.1
7133,59.0476,5.7013,2017-06-07T1210,0.1
7136,58.775831,5.850046,2017-06-07T1210,0
7138,59.05703,5.931332,2017-06-07T1210,0.1
7141,60.320771,5.353024,2017-06-07T1210,0
7142,59.07427,10.3044,2017-06-07T1210,0
7144,59.147569,5.239762,2017-06-07T1210,0
7146,59.921096,10.944794,2017-06-07T1210,0
7147,63.67582,9.66289,2017-06-07T1210,0
7149,59.162682,10.320037,2017-06-07T1210,0.1
7152,62.151458,6.129097,2017-06-07T1210,0
7154,62.544199,6.567284,2017-06-07T1210,0
7156,59.756367,10.462603,2017-06-07T1210,0
7162,58.103543,6.724254,2017-06-07T1210,0
7164,61.484795,6.066849,2017-06-07T1210,0
7167,59.612524,5.822202,2017-06-07T1210,0
7171,60.393002,5.3242,2017-06-07T1210,0
7172,59.417305,11.359731,2017-06-07T1210,0.3
7180,65.752908,12.576479,2017-06-07T1210,0
7183,68.214178,14.487712,2017-06-07T1210,0
7184,59.531871,10.685596,2017-06-07T1210,0.2
7186,59.563326,11.090031,2017-06-07T1210,0.2
7187,59.908562,10.787936,2017-06-07T1210,0.1
7188,59.907315,10.637091,2017-06-07T1210,0.2
7190,68.761153,17.149141,2017-06-07T1210,0
7191,60.758647,11.080021,2017-06-07T1210,0
7194,59.651778,10.807532,2017-06-07T1210,0.3
7203,62.300191,6.70373,2017-06-07T1210,0
7207,61.369518,11.810222,2017-06-07T1210,0
7208,61.91886,5.156885,2017-06-07T1210,0
7213,59.682861,10.656267,2017-06-07T1210,0.1
7214,60.40847,5.20646,2017-06-07T1210,0
7221,60.364454,5.337941,2017-06-07T1210,0
7223,58.922951,5.727301,2017-06-07T1210,0.1
7225,62.52134,9.607754,2017-06-07T1210,0
7227,64.123375,10.124177,2017-06-07T1210,0
7228,62.467644,6.379013,2017-06-07T1210,0
7231,63.20365,10.94503,2017-06-07T1210,0
7233,60.440434,5.45912,2017-06-07T1210,0
7245,58.229972,7.022541,2017-06-07T1210,0
7247,60.593435,5.364314,2017-06-07T1210,0
7251,59.430024,11.000974,2017-06-07T1210,0.3
7252,60.343533,5.350917,2017-06-07T1210,0
7260,62.807603,7.685707,2017-06-07T1210,0
7263,70.433372,28.245122,2017-06-07T1210,0
7274,59.1716,10.850477,2017-06-07T1210,0.1
7280,60.966616,9.191063,2017-06-07T1210,0.1
7282,62.339259,5.84649,2017-06-07T1210,0
7284,59.228337,10.106342,2017-06-07T1210,0.71
7285,60.335539,5.26714,2017-06-07T1210,0
7287,59.914155,10.79481,2017-06-07T1210,0.2
7290,59.831097,9.311767,2017-06-07T1210,0.71
7293,59.412477,10.278949,2017-06-07T1210,0.71
7306,58.374124,6.590927,2017-06-07T1210,0
7308,60.066283,8.950806,2017-06-07T1210,0.51
7310,60.806395,10.684907,2017-06-07T1210,0.1
7311,59.96915,11.05529,2017-06-07T1210,0
7317,60.877346,11.129001,2017-06-07T1210,0
7319,60.459999,5.372602,2017-06-07T1210,0
7322,60.379798,5.156204,2017-06-07T1210,0
7330,59.550363,10.288646,2017-06-07T1210,0.71
7331,59.292831,10.756394,2017-06-07T1210,0.2
7332,62.462042,6.326532,2017-06-07T1210,0
7338,59.105346,10.221621,2017-06-07T1210,0.1
7339,59.137653,10.172413,2017-06-07T1210,0.3
7341,58.785858,5.707956,2017-06-07T1210,0
7342,58.473744,6.00935,2017-06-07T1210,0
7347,61.224145,10.439595,2017-06-07T1210,0
7348,66.33459,14.104459,2017-06-07T1210,0
7351,58.2123,8.250669,2017-06-07T1210,0
7355,63.566163,10.695561,2017-06-07T1210,0
7367,59.116353,10.244755,2017-06-07T1210,0.1
7369,62.171757,5.438465,2017-06-07T1210,0
7370,59.796043,5.528139,2017-06-07T1210,0
7380,59.079976,10.201827,2017-06-07T1210,0.1
7382,61.042808,9.851923,2017-06-07T1210,0.2
7383,62.342819,5.695101,2017-06-07T1210,0
7388,60.326393,5.005549,2017-06-07T1210,0.1
7389,61.605033,5.140965,2017-06-07T1210,0
7390,68.821026,18.44434,2017-06-07T1210,0
7392,62.450971,6.350099,2017-06-07T1210,0
7395,59.872531,10.800948,2017-06-07T1210,0.1
7401,60.462743,5.297734,2017-06-07T1210,0
7402,59.945269,10.746401,2017-06-07T1210,0.2
7403,59.396684,10.363785,2017-06-07T1210,0.4
7405,63.321543,10.138449,2017-06-07T1210,0
7412,63.580558,9.512074,2017-06-07T1210,0
7415,61.21171,7.132139,2017-06-07T1210,0
7421,63.427396,10.362956,2017-06-07T1210,0
7426,59.328342,10.68303,2017-06-07T1210,0.2
7429,59.150394,5.244367,2017-06-07T1210,0.1
7432,63.309491,10.438024,2017-06-07T1210,0
7433,63.763461,11.752391,2017-06-07T1210,0
7435,58.027944,7.428219,2017-06-07T1210,0
7439,59.904383,10.815668,2017-06-07T1210,0.1
7442,66.36045,12.571296,2017-06-07T1210,0
7443,65.884535,12.27489,2017-06-07T1210,0
7448,59.908216,10.787167,2017-06-07T1210,0
7452,60.727642,9.356793,2017-06-07T1210,0.51
7455,61.529341,10.129672,2017-06-07T1210,0
7458,59.826382,10.324452,2017-06-07T1210,0.1
7463,60.462447,5.356739,2017-06-07T1210,0
7467,59.789974,5.513357,2017-06-07T1210,0
7468,58.078364,7.979634,2017-06-07T1210,0
7470,59.923211,10.623214,2017-06-07T1210,0.1
7475,63.387803,10.355102,2017-06-07T1210,0
7485,63.405486,8.984806,2017-06-07T1210,0
7490,59.519072,5.275261,2017-06-07T1210,0
7494,59.847327,10.823231,2017-06-07T1210,0
7499,65.494842,12.23719,2017-06-07T1210,0
7500,58.663923,6.719852,2017-06-07T1210,0.2
7511,60.242819,5.208455,2017-06-07T1210,0
7516,58.436042,8.779366,2017-06-07T1210,0
7531,59.175967,11.114795,2017-06-07T1210,0.1
7534,61.125653,9.092962,2017-06-07T1210,0.3
7536,59.426481,5.393953,2017-06-07T1210,0.1
7539,63.583428,9.922647,2017-06-07T1210,0
7543,60.330025,5.693252,2017-06-07T1210,0
7548,63.361185,10.386273,2017-06-07T1210,0
7551,59.656818,10.642946,2017-06-07T1210,0.1
7554,59.937842,10.600662,2017-06-07T1210,0.2
7557,62.577953,6.117666,2017-06-07T1210,0
7559,58.945902,5.576582,2017-06-07T1210,0
7564,61.458633,5.823339,2017-06-07T1210,0
7565,62.075708,5.54121,2017-06-07T1210,0
7570,59.815463,5.523027,2017-06-07T1210,0.1
7575,62.240459,6.007998,2017-06-07T1210,0
7576,58.844638,5.708198,2017-06-07T1210,0
7578,63.477344,10.957714,2017-06-07T1210,0
7585,59.88586,10.510305,2017-06-07T1210,0.1
7586,59.859625,5.741214,2017-06-07T1210,0
7587,58.685916,5.766698,2017-06-07T1210,0
7593,62.38612,6.55205,2017-06-07T1210,0
7602,61.329042,7.85549,2017-06-07T1210,0
7607,58.992012,9.662465,2017-06-07T1210,0.1
7610,60.357562,5.345028,2017-06-07T1210,0
7613,59.794503,5.714592,2017-06-07T1210,0.1
7615,59.78076,10.792176,2017-06-07T1210,0
7619,60.316447,5.077251,2017-06-07T1210,0
7621,59.29602,5.42894,2017-06-07T1210,0
7626,63.112152,7.746122,2017-06-07T1210,0
7631,63.329433,8.438353,2017-06-07T1210,0
7633,67.294569,14.817318,2017-06-07T1210,0
7634,63.726517,9.706327,2017-06-07T1210,0
7636,59.737964,10.405167,2017-06-07T1210,0
7638,59.241788,10.462242,2017-06-07T1210,0.2
7643,67.298957,14.398126,2017-06-07T1210,0
7651,61.286455,5.026801,2017-06-07T1210,0
7658,60.590709,11.962089,2017-06-07T1210,0.2
7659,62.038082,5.530793,2017-06-07T1210,0
7661,58.118237,8.090846,2017-06-07T1210,0
7674,60.106289,10.851376,2017-06-07T1210,0.61
7679,70.982101,25.9704,2017-06-07T1210,0
7681,59.169784,10.215137,2017-06-07T1210,0.3
7693,58.731593,5.639993,2017-06-07T1210,0
7698,58.996153,5.680924,2017-06-07T1210,0.1
7699,62.906044,8.195731,2017-06-07T1210,0
7705,61.919161,5.157676,2017-06-07T1210,0
7707,59.22153,9.602399,2017-06-07T1210,0.3
7708,61.121546,11.294733,2017-06-07T1210,0
7711,63.363767,10.382926,2017-06-07T1210,0
7713,59.320556,10.702636,2017-06-07T1210,0.1
7727,60.570087,9.120725,2017-06-07T1210,0.91
7728,59.061174,8.723843,2017-06-07T1210,0
7729,60.653277,10.925371,2017-06-07T1210,0.1
7733,58.780104,5.675661,2017-06-07T1210,0
7735,59.110834,9.652765,2017-06-07T1210,0.5
7743,60.306653,5.313982,2017-06-07T1210,0
7745,58.745419,9.201153,2017-06-07T1210,0.51
7747,60.001814,5.696227,2017-06-07T1210,0
7748,60.408146,5.473105,2017-06-07T1210,0
7754,59.078762,9.688035,2017-06-07T1210,0.71
7764,60.399768,5.763195,2017-06-07T1210,0
7765,59.949483,10.763622,2017-06-07T1210,0.2
7766,59.061105,8.722144,2017-06-07T1210,0.61
7781,60.476606,5.260457,2017-06-07T1210,0
7782,62.574263,11.373629,2017-06-07T1210,0
7785,60.271442,10.189806,2017-06-07T1210,0.3
7787,59.936756,10.511246,2017-06-07T1210,0
7789,60.373038,5.199981,2017-06-07T1210,0
7794,61.908598,8.066871,2017-06-07T1210,0
7797,63.475254,10.944319,2017-06-07T1210,0
7801,61.247704,8.904815,2017-06-07T1210,0.1
7804,58.156925,8.068769,2017-06-07T1210,0
7805,59.050799,10.034884,2017-06-07T1210,0.1
7806,59.632508,6.257253,2017-06-07T1210,0
7807,64.034376,11.475994,2017-06-07T1210,0
7808,59.662924,10.379049,2017-06-07T1210,0.71
7813,59.904745,10.787858,2017-06-07T1210,0.1
7816,60.371185,6.162746,2017-06-07T1210,0
7819,60.128926,10.277711,2017-06-07T1210,0.51
7821,59.942394,10.696215,2017-06-07T1210,0.3
7822,59.299611,8.419243,2017-06-07T1210,0.51
7824,70.075552,29.760843,2017-06-07T1210,0
7827,59.94418,10.774604,2017-06-07T1210,0
7828,63.840224,11.386506,2017-06-07T1210,0
7830,59.739869,10.988792,2017-06-07T1210,0.1
7832,59.553632,11.324835,2017-06-07T1210,0.4
7834,67.089496,14.246335,2017-06-07T1210,0
7835,68.350787,16.804656,2017-06-07T1210,0
7839,59.008709,9.741832,2017-06-07T1210,0.2
7846,63.373704,10.368768,2017-06-07T1210,0
7850,60.298089,5.324273,2017-06-07T1210,0
7853,62.330094,5.702216,2017-06-07T1210,0
7854,61.286546,10.097974,2017-06-07T1210,0
7863,58.967219,9.499029,2017-06-07T1210,0.4
7865,63.525275,10.767631,2017-06-07T1210,0
7870,60.897906,10.939447,2017-06-07T1210,0
7874,61.350575,5.073065,2017-06-07T1210,0
7876,59.124696,11.368698,2017-06-07T1210,0.1
7878,59.490427,11.655709,2017-06-07T1210,0.4
7887,63.418484,10.422352,2017-06-07T1210,0
7892,59.220634,10.890117,2017-06-07T1210,0.2
7900,66.036942,12.95712,2017-06-07T1210,0
7914,58.298351,8.53487,2017-06-07T1210,0
7916,60.739875,9.409146,2017-06-07T1210,0.3
7918,61.106336,9.919145,2017-06-07T1210,0
7921,59.884291,10.615975,2017-06-07T1210,0.1
7927,59.718848,11.460546,2017-06-07T1210,0.1
7932,63.012768,8.4682,2017-06-07T1210,0
7934,60.812809,11.050475,2017-06-07T1210,0
7937,60.337466,5.136323,2017-06-07T1210,0
7941,60.434092,5.236213,2017-06-07T1210,0
7945,58.843126,5.705612,2017-06-07T1210,0
7946,62.907697,6.965279,2017-06-07T1210,0
7949,59.521172,10.698563,2017-06-07T1210,0.3
7950,63.427453,7.850329,2017-06-07T1210,0
7951,66.754633,15.467568,2017-06-07T1210,0
7958,60.320719,5.278327,2017-06-07T1210,0
7969,59.954491,10.754949,2017-06-07T1210,0.3
7970,58.768815,5.840635,2017-06-07T1210,0
7976,60.225454,11.835168,2017-06-07T1210,0.2
7982,60.936854,4.809632,2017-06-07T1210,0
7985,59.663184,10.637516,2017-06-07T1210,0.1
7990,59.524636,10.472658,2017-06-07T1210,0.3
7995,61.246223,12.047311,2017-06-07T1210,0
8002,62.733792,6.442823,2017-06-07T1210,0
8003,58.197258,8.029203,2017-06-07T1210,0.1
8006,59.576863,5.808521,2017-06-07T1210,0
8010,59.909469,10.789525,2017-06-07T1210,0.1
8011,61.265942,10.439029,2017-06-07T1210,0
8013,59.285807,10.342959,2017-06-07T1210,0.4
8014,59.899113,10.505204,2017-06-07T1210,0.1
8024,59.782098,5.389057,2017-06-07T1210,0.1
8025,59.758957,9.959737,2017-06-07T1210,0.1
8026,66.994594,14.721798,2017-06-07T1210,0
8031,60.589184,4.799721,2017-06-07T1210,0
8038,60.457862,6.544618,2017-06-07T1210,0
8039,59.915638,10.954085,2017-06-07T1210,0
8041,59.740199,10.335216,2017-06-07T1210,0.1
8043,60.949933,10.619789,2017-06-07T1210,0
8044,59.81401,5.521828,2017-06-07T1210,0
8055,59.681117,9.654764,2017-06-07T1210,0.51
8061,59.22906,11.087662,2017-06-07T1210,0.1
8066,58.990883,9.655618,2017-06-07T1210,0.3
8069,59.261639,10.747266,2017-06-07T1210,0.3
8070,58.347041,6.280702,2017-06-07T1210,0
8071,59.921129,10.694257,2017-06-07T1210,0.3
8075,59.222591,10.911461,2017-06-07T1210,0.2
8077,63.793301,11.4817,2017-06-07T1210,0
8079,59.881488,10.778337,2017-06-07T1210,0
8084,68.240777,14.591066,2017-06-07T1210,0
8085,61.751331,11.181527,2017-06-07T1210,0
8090,60.264981,5.108656,2017-06-07T1210,0.1
8092,68.692492,15.183233,2017-06-07T1210,0
8094,58.971,5.7306,2017-06-07T1210,0
8095,59.120429,9.919404,2017-06-07T1210,0.61
8097,62.800502,8.758278,2017-06-07T1210,0
8103,60.165572,6.293365,2017-06-07T1210,0
8116,60.910534,9.550881,2017-06-07T1210,0.3
8119,63.09754,9.288601,2017-06-07T1210,0
8123,59.961495,10.932304,2017-06-07T1210,0.1
8124,59.413799,5.268,2017-06-07T1210,0.2
8125,59.603418,9.757092,2017-06-07T1210,0.81
8126,60.94787,7.102927,2017-06-07T1210,0
8128,60.567217,10.336718,2017-06-07T1210,0.3
8130,63.09522,7.844771,2017-06-07T1210,0
8137,59.905091,10.823353,2017-06-07T1210,0.1
8141,58.895945,9.367555,2017-06-07T1210,0.51
8146,59.155939,10.217072,2017-06-07T1210,0.2
8148,59.647896,9.657682,2017-06-07T1210,1.41
8166,59.71971,10.814646,2017-06-07T1210,0.1
